mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__l2_regularization,param_classifier__learning_rate,param_classifier__max_iter,param_classifier__max_leaf_nodes,param_classifier__min_samples_leaf,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.5349706172943115,0.08487583067832363,0.026491451263427734,0.004496909491107324,0.0,0.03,250,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8819875776397516,0.8352941176470589,0.8589743589743589,0.9079754601226994,0.8765432098765432,0.8721549448520823,0.024213613022567297,223,0.9815384615384616,0.9862174578866769,0.9815950920245399,0.974124809741248,0.975609756097561,0.9798171154576976,0.00440891899143199
0.39578685760498045,0.07165829739230793,0.025209426879882812,0.0035810062695655286,0.0,0.03,350,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.85,0.8538011695906432,0.8734177215189873,0.8902439024390244,0.8780487804878049,0.869102314807292,0.01513044736144984,287,0.9650986342943855,0.9755351681957186,0.9557251908396946,0.9665653495440729,0.9664634146341463,0.9658775515016037,0.0062890857999064265
0.3390034675598145,0.04402709081400783,0.035928201675415036,0.010387271193316193,0.0,0.03,350,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.8765432098765432,0.8520710059171598,0.8717948717948718,0.8888888888888888,0.891566265060241,0.8761728483075408,0.014134055469233466,113,0.9570552147239264,0.9785932721712538,0.9649923896499238,0.962178517397882,0.9634146341463414,0.9652468056178656,0.007184236956296454
0.36378655433654783,0.060723353881809175,0.028909826278686525,0.0056512165839748205,0.0,0.03,350,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.8734177215189873,0.8383233532934131,0.8789808917197452,0.9079754601226994,0.8819875776397516,0.8761370008589193,0.022330565933379197,115,0.9604863221884499,0.9696048632218845,0.9541284403669725,0.9499241274658573,0.9587786259541985,0.9585844758394726,0.006632669718072064
0.6468306541442871,0.10827213411582903,0.02497692108154297,0.0007590348553499596,0.0,0.03,350,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8571428571428571,0.8402366863905325,0.8662420382165605,0.9036144578313253,0.8834355828220859,0.8701343244806722,0.021797429582236637,269,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7274299144744873,0.1437491113054472,0.03383660316467285,0.009991281675849093,0.0,0.03,350,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.8902439024390244,0.8488372093023255,0.8679245283018868,0.9024390243902439,0.891566265060241,0.8802021858987444,0.0192818981706714,22,0.9984591679506933,1.0,1.0,1.0,1.0,0.9996918335901388,0.0006163328197226648
0.6267960548400879,0.18446332997116907,0.03637089729309082,0.012548352279176276,0.0,0.03,350,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8765432098765432,0.8352941176470589,0.8607594936708861,0.9156626506024096,0.8834355828220859,0.8743390109237967,0.026473217747096055,159,0.9938461538461538,0.9953917050691244,0.9938461538461538,0.9923195084485407,0.9938461538461538,0.9938499350112252,0.0009715249113463768
1.175283145904541,0.0962007669780065,0.03074488639831543,0.005579365768077897,0.0,0.03,350,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.8727272727272727,0.8488372093023255,0.8679245283018868,0.8862275449101796,0.8982035928143712,0.8747840296112072,0.016756792498914493,147,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7515199661254883,0.13300120062342718,0.030265188217163085,0.005771108834089872,0.0,0.03,350,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.8795180722891566,0.8421052631578947,0.875,0.8902439024390244,0.8848484848484849,0.8743431445469121,0.016909693131878407,158,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.6172210216522217,0.12403838247730485,0.037502098083496097,0.0077243131804496925,0.0,0.03,350,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.03, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8695652173913043,0.8470588235294118,0.8553459119496856,0.9146341463414634,0.8834355828220859,0.8740079364067901,0.023806020434141432,167,0.9922958397534669,0.9984639016897081,0.9953775038520801,0.9922958397534669,0.9923195084485407,0.9941505186994524,0.002463454156654989
0.18507890701293944,0.05837780144904053,0.020836544036865235,0.001295222130272393,0.0,0.05,150,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.8695652173913043,0.8470588235294118,0.8846153846153846,0.8819875776397516,0.8848484848484849,0.8736150976048676,0.014414790652161981,181,0.9480122324159022,0.9680365296803652,0.944954128440367,0.948170731707317,0.9544072948328267,0.9527161834153557,0.008253613162442393
0.1858154296875,0.03973007724013823,0.025550317764282227,0.005546453350846671,0.0,0.05,150,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.8765432098765432,0.8470588235294118,0.8535031847133758,0.8819875776397516,0.8848484848484849,0.8687882561215134,0.015479625265320023,292,0.944954128440367,0.9590288315629742,0.9433384379785605,0.9497716894977168,0.9470499243570348,0.9488286023673307,0.005536266569989397
0.1893160343170166,0.02714821951495232,0.020754337310791016,0.001895831137134201,0.0,0.05,150,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.8607594936708861,0.8263473053892215,0.8701298701298701,0.9024390243902439,0.8902439024390244,0.8699839192038492,0.026279521177686893,272,0.9468892261001517,0.9518072289156626,0.939209726443769,0.9406392694063926,0.9438543247344461,0.9444799551200844,0.004525729076341373
0.280008602142334,0.022643986636165476,0.023793554306030272,0.003510086667768399,0.0,0.05,150,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8711656441717791,0.8402366863905325,0.8717948717948718,0.9101796407185628,0.8957055214723927,0.8778164729096278,0.02391704934483537,64,0.9953917050691244,0.9984591679506933,0.9938650306748467,0.9969230769230769,0.9969230769230769,0.9963124115081637,0.0015615223989210469
0.332048225402832,0.03760844847432405,0.02501373291015625,0.004280370197500254,0.0,0.05,150,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.896969696969697,0.8488372093023255,0.8679245283018868,0.8888888888888888,0.8888888888888888,0.8783018424703375,0.017598370108749362,47,0.9922958397534669,0.9923195084485407,0.9922958397534669,0.989247311827957,0.99079754601227,0.9913912091591403,0.0012204248681251546
0.25198116302490237,0.03467251608173206,0.026644563674926756,0.0072041948348365165,0.0,0.05,150,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8888888888888888,0.8470588235294118,0.864516129032258,0.906832298136646,0.9024390243902439,0.8819470327954898,0.0228403636942908,7,0.9768875192604006,0.9862174578866769,0.9784615384615385,0.9724770642201835,0.9785932721712538,0.9785273704000106,0.004437148613014703
0.4753695487976074,0.05095448483642937,0.02235260009765625,0.0019119907727514803,0.0,0.05,150,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.8641975308641975,0.8488372093023255,0.8734177215189873,0.8928571428571429,0.896969696969697,0.87525586030247,0.017915950296875604,135,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.41284470558166503,0.05428080670855584,0.020657873153686522,0.0013261307533627194,0.0,0.05,150,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.8982035928143712,0.8488372093023255,0.8607594936708861,0.8902439024390244,0.9012345679012346,0.8798557532255684,0.021111266066685286,27,0.9969135802469136,0.9969325153374233,0.9969230769230769,0.9984591679506933,0.9984639016897081,0.9975384484295631,0.0007537221533345292
0.2891976833343506,0.04350622751250408,0.020235395431518553,0.0032885233714077615,0.0,0.05,150,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.875,0.8470588235294118,0.8662420382165605,0.8944099378881988,0.8957055214723927,0.8756832642213128,0.018223837660863634,127,0.9784615384615385,0.9862174578866769,0.9801526717557252,0.9724770642201835,0.9770992366412213,0.978881593793069,0.004467701506038429
0.27271242141723634,0.04172258682986102,0.022852468490600585,0.004056486754273257,0.0,0.05,250,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.8641975308641975,0.8470588235294118,0.8860759493670886,0.9024390243902439,0.891566265060241,0.8782675186422365,0.019970163462128068,49,0.975609756097561,0.9877300613496932,0.9679389312977099,0.9742033383915023,0.975609756097561,0.9762183686468054,0.00641668632712088
0.22574462890625,0.020797119829299684,0.022954988479614257,0.0013866922082331687,0.0,0.05,250,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.8765432098765432,0.8520710059171598,0.8461538461538461,0.8888888888888888,0.9036144578313253,0.8734542817335527,0.021725390973892318,185,0.9664634146341463,0.9831546707503829,0.9648854961832061,0.9680365296803652,0.9725609756097561,0.9710202173715713,0.006586661403723765
0.2167670726776123,0.013092123837510534,0.024570131301879884,0.004862778329404666,0.0,0.05,250,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.8607594936708861,0.8452380952380952,0.8831168831168831,0.9146341463414634,0.8780487804878049,0.8763594797710266,0.023346804832951217,106,0.9740458015267176,0.9801526717557252,0.9634146341463414,0.9606060606060606,0.9648854961832061,0.9686209328436102,0.0073172045580189105
0.5164353847503662,0.09293278354133509,0.029154253005981446,0.005697207450305968,0.0,0.05,250,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8711656441717791,0.8538011695906432,0.8860759493670886,0.9047619047619048,0.8848484848484849,0.8801306305479801,0.016958278978083732,24,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4508663654327393,0.08886737448194831,0.026395797729492188,0.003688425276906334,0.0,0.05,250,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.8902439024390244,0.8488372093023255,0.8662420382165605,0.8957055214723927,0.8834355828220859,0.8768928508504779,0.017178668915502238,87,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4397739887237549,0.1100189091354021,0.03132271766662598,0.016602545654434607,0.0,0.05,250,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8819875776397516,0.8421052631578947,0.8625,0.9036144578313253,0.8957055214723927,0.8771825640202728,0.022409051033430116,80,0.9984591679506933,1.0,0.9969230769230769,1.0,0.9984639016897081,0.9987692293126956,0.0011512805583971416
0.9525335311889649,0.07018060419992209,0.02686471939086914,0.002764783460327537,0.0,0.05,250,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.8795180722891566,0.8538011695906432,0.8734177215189873,0.8928571428571429,0.8982035928143712,0.8795595398140602,0.015656591244978816,31,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.614246129989624,0.10380449005632561,0.029236030578613282,0.006744760253309311,0.0,0.05,250,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.8902439024390244,0.8488372093023255,0.8607594936708861,0.8902439024390244,0.8862275449101796,0.875262410552288,0.017191569032297096,134,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.45281457901000977,0.008723321611882861,0.028603315353393555,0.0044247127068227626,0.0,0.05,250,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8695652173913043,0.8402366863905325,0.8679245283018868,0.8902439024390244,0.8795180722891566,0.8694976813623809,0.016670327661422,284,0.9969135802469136,1.0,0.9984639016897081,1.0,1.0,0.9990754963873243,0.0012338598187696965
0.4372425079345703,0.07693796363309076,0.03232908248901367,0.007211425797268067,0.0,0.05,350,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.8571428571428571,0.8538011695906432,0.8662420382165605,0.896969696969697,0.891566265060241,0.8731444053959997,0.017803721086670412,192,0.9907692307692307,0.9969325153374233,0.9893129770992366,0.99079754601227,0.9908256880733946,0.9917275914583111,0.0026652753909568814
0.47254061698913574,0.08164434612366221,0.039649581909179686,0.010625391961900436,0.0,0.05,350,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.875,0.8538011695906432,0.8333333333333334,0.8888888888888888,0.896969696969697,0.8695986177565125,0.023303200169258634,282,0.989247311827957,0.9938650306748467,0.9846625766871165,0.9831546707503829,0.9862595419847329,0.9874378263850072,0.0037952333197199912
0.411024808883667,0.0846233480123136,0.02783975601196289,0.004056331468558546,0.0,0.05,350,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.8607594936708861,0.8452380952380952,0.8774193548387097,0.9012345679012346,0.8944099378881988,0.875812289907425,0.020765911685844716,123,0.9846625766871165,0.9877300613496932,0.9785932721712538,0.9831546707503829,0.9817073170731707,0.9831695796063235,0.0030367106462416546
0.7393221378326416,0.1433092566080269,0.03689064979553223,0.010376988362932287,0.0,0.05,350,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8711656441717791,0.8488372093023255,0.8679245283018868,0.8982035928143712,0.8928571428571429,0.8757976234895013,0.01790731390141505,124,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.7924800872802734,0.07900346613729707,0.04982118606567383,0.008781028542439983,0.0,0.05,350,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.8957055214723927,0.8538011695906432,0.875,0.8957055214723927,0.8780487804878049,0.8796521986046468,0.015542895179402936,30,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5140689849853516,0.04869545380865821,0.02854127883911133,0.0013335091628991574,0.0,0.05,350,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8625,0.8470588235294118,0.8711656441717791,0.9090909090909091,0.8819875776397516,0.8743605908863703,0.020787658507014122,157,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.1584559440612794,0.0980491730579253,0.03621964454650879,0.008079717607055106,0.0,0.05,350,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.8862275449101796,0.8538011695906432,0.8625,0.8862275449101796,0.8928571428571429,0.8763226804536292,0.015283233121648162,108,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.8208157539367675,0.12684901253726216,0.03027191162109375,0.003348228538065329,0.0,0.05,350,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.8888888888888888,0.8488372093023255,0.8819875776397516,0.8957055214723927,0.8727272727272727,0.8776292940061262,0.01628211943683274,71,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.702131986618042,0.11359182442032253,0.035260677337646484,0.0067243550977132815,0.0,0.05,350,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.05, 'classifier__max_iter': 350, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8875,0.8452380952380952,0.8641975308641975,0.9101796407185628,0.8834355828220859,0.8781101699285883,0.02199597557826711,53,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2164234161376953,0.04285344916010095,0.02852168083190918,0.007304635851232289,0.0,0.08,150,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.8765432098765432,0.8588235294117647,0.8789808917197452,0.896969696969697,0.8765432098765432,0.8775721075708587,0.012098575049835173,74,0.9725609756097561,0.9817073170731707,0.9709035222052067,0.9726443768996961,0.9772382397572079,0.9750108863090075,0.003956669242236436
0.18285908699035644,0.02628822200034988,0.025539684295654296,0.007418607619374156,0.0,0.08,150,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.8765432098765432,0.8402366863905325,0.8589743589743589,0.8888888888888888,0.8780487804878049,0.8685383849236257,0.017094587389993,297,0.9663608562691132,0.9831546707503829,0.9664634146341463,0.9650986342943855,0.9680365296803652,0.9698228211256785,0.006730792009915832
0.18105316162109375,0.02950117327960243,0.024382400512695312,0.004083453356061499,0.0,0.08,150,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.875,0.8502994011976048,0.8789808917197452,0.9090909090909091,0.8765432098765432,0.8779828823769605,0.018687165237536708,58,0.9664634146341463,0.9786585365853658,0.9603658536585366,0.9606060606060606,0.9619482496194824,0.9656084230207183,0.006883916142446991
0.33179378509521484,0.05671772826461839,0.02630782127380371,0.006192543008055544,0.0,0.08,150,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8641975308641975,0.8488372093023255,0.8407643312101911,0.9036144578313253,0.8674698795180723,0.8649766817452222,0.021662969977710948,322,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.37650532722473146,0.06945537179901601,0.028110790252685546,0.007939797642189236,0.0,0.08,150,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.8902439024390244,0.8470588235294118,0.8875,0.8902439024390244,0.8834355828220859,0.8796964422459093,0.016508111184529894,28,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2733208179473877,0.053251625380395747,0.028821229934692383,0.014596547123283184,0.0,0.08,150,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8711656441717791,0.8352941176470589,0.8625,0.9036144578313253,0.8902439024390244,0.8725636244178375,0.0235329280231229,209,0.9984591679506933,1.0,0.9984639016897081,0.9984591679506933,1.0,0.9990764475182189,0.0007540794247561879
0.5492205142974853,0.08424682079267223,0.023769140243530273,0.004356055810486286,0.0,0.08,150,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.8888888888888888,0.8554913294797688,0.85,0.891566265060241,0.8928571428571429,0.8757607252572083,0.01891515072378032,126,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.45663137435913087,0.04894788521416203,0.02145218849182129,0.002073403205449974,0.0,0.08,150,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.8902439024390244,0.8421052631578947,0.8765432098765432,0.896969696969697,0.8902439024390244,0.8792211949764367,0.01971179079419345,34,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2687946319580078,0.03864650386403692,0.023896265029907226,0.0009373386506804919,0.0,0.08,150,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 150, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8819875776397516,0.8372093023255814,0.8679245283018868,0.896969696969697,0.8727272727272727,0.8713636755928379,0.019742056478328482,245,0.9984591679506933,1.0,0.9984639016897081,0.9984591679506933,0.9984639016897081,0.9987692278561606,0.0006153897132466407
0.2596160888671875,0.02551741476416394,0.024003124237060545,0.0049809926101154174,0.0,0.08,250,7,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 10}",0.8588957055214724,0.8588235294117647,0.864516129032258,0.896969696969697,0.8902439024390244,0.8738897926748432,0.016369602296928826,173,0.99079754601227,0.9969325153374233,0.9954058192955589,0.9969230769230769,0.9954058192955589,0.9950929553727776,0.002252981801750293
0.26236720085144044,0.03178435030934114,0.03272600173950195,0.00850145680024385,0.0,0.08,250,7,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 20}",0.875,0.8538011695906432,0.8553459119496856,0.875,0.8848484848484849,0.8687991132777627,0.012168905134932448,291,0.9922958397534669,0.9938650306748467,0.9938461538461538,0.9877300613496932,0.9923430321592649,0.9920160235566851,0.0022504625288748267
0.2769168853759766,0.04144394293824494,0.0307619571685791,0.003395588182557067,0.0,0.08,250,7,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 7, 'classifier__min_samples_leaf': 30}",0.8679245283018868,0.8402366863905325,0.8662420382165605,0.9090909090909091,0.8848484848484849,0.8736685293696749,0.022740144387050597,177,0.9861751152073732,0.9907692307692307,0.9861751152073732,0.9846625766871165,0.9862174578866769,0.9867998991515542,0.002070926777504266
0.49490180015563967,0.09192897200369754,0.028952550888061524,0.011732480397559352,0.0,0.08,250,15,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 10}",0.8711656441717791,0.8538011695906432,0.8834355828220859,0.8862275449101796,0.8780487804878049,0.8745357443964986,0.011571749338249247,152,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4553398132324219,0.0643486604229398,0.02823939323425293,0.0021482039370023308,0.0,0.08,250,15,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 20}",0.9024390243902439,0.8470588235294118,0.8695652173913043,0.8834355828220859,0.8795180722891566,0.8764033440844405,0.018137648280382883,102,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.49808483123779296,0.08714239087298607,0.031555986404418944,0.008127396031628696,0.0,0.08,250,15,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 15, 'classifier__min_samples_leaf': 30}",0.8765432098765432,0.8402366863905325,0.8571428571428571,0.9101796407185628,0.8834355828220859,0.8735075953901162,0.02377972599459919,182,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.9229716777801513,0.10498353922043965,0.028634309768676758,0.006150147410941922,0.0,0.08,250,31,10,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 10}",0.891566265060241,0.8604651162790697,0.8695652173913043,0.8982035928143712,0.891566265060241,0.8822732913210455,0.014584819979473385,5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.5734230995178222,0.12636513354340398,0.030839014053344726,0.009842574375205382,0.0,0.08,250,31,20,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 20}",0.9012345679012346,0.8488372093023255,0.8780487804878049,0.8902439024390244,0.8848484848484849,0.880642588995775,0.01761938929147524,18,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.4630302906036377,0.059550878342892535,0.031486129760742186,0.009046801278043538,0.0,0.08,250,31,30,"{'classifier__l2_regularization': 0.0, 'classifier__learning_rate': 0.08, 'classifier__max_iter': 250, 'classifier__max_leaf_nodes': 31, 'classifier__min_samples_leaf': 30}",0.8607594936708861,0.8520710059171598,0.8641975308641975,0.9036144578313253,0.8711656441717791,0.8703616264910696,0.017726483391506558,263,1.0,1.0,1.0,1.0,1.0,1.0,0.0
